"text","hashtags","sentiment"
"cows get respect concern india modi yogi government kiiling migrant laborers chemical solution ","['Corona']","0.5"
"juice died kobe died australia fire corona messed everything last 5 months trash ","[]","0"
"im thar philosophy kinda grind ","[]","0"
"basically less dignity show poor helpless dispossesed india higher rise ladder gravy train plus visits make places religious worship prove patriotism ","[]","-0.10555555555555556"
"eve trump producer texted we media blood hands treated like criminal n t amp like legit candidate n t s happening w corona wh pressers re legit blood wo n t wash ","[]","-0.4"
"_ ever called corona told flu like disease like said dont pay attention system flu like disease whats big deal","[]","0"
"corona bei jayega magar youtube background mai nai chalayga youtube behavior","[]","0"
"disciples of saint rampal ji maharaj claims relieve world sorts diseases like cancer hiv aids corona virus watch ishwer t v 8 30pm","[]","0"
"corona took ur jobs yall worried mexicans","[]","0"
"corona pandemic actually lead huge drop air pollution around world ","[]","0.20000000000000004"
"bet anti vaxxers real quiet corona vaccine comes","[]","0"
"bye bye corona sincerely 2pm","[]","0.5"
"daily video conference meeting cm cs cp amp officers 11 vc discussed measures enforce lockdown amp maintain social distancing contain spread corona per instructions govt india ","[]","-0.02291666666666667"
"canadian town swastika pressurized change name ww2 refused korauna proudly refuse get name blackened swastika amp corona lost evil connotation say weathered storm ","[]","0.8"
"facts overlooked sant shri asharamji bapu case 1 call details girl speaking someone time said incident 2 fir register torn 3 fax yog vedant sewa samiti demanding ransom amount amidst corona fear want","[]","0"
"85yrs old saint devoted entire life service hinduism awarded life sentence even denied bail 6yrs considering age services view corona outbreak ","[]","0.05"
"_forty keep fighting brexit madness brexit long term disaster slow motion corona crisis corona hors d oeuvre brexit","[]","-0.17500000000000002"
"spray ","[]","0"
"r u trying kill corona humans migrant labourers families forced take bath chemical solution upon entry bareilly ","[]","-0.30000000000000004"
"jimin said take care urself bc corona virus sweet","[]","0.35"
"coronavirus curfew shadow 1982 happened","[]","0"
"man corona serious stuff hope gon na fine play tournaments ","[]","0.041666666666666685"
"student study medicine chernivitsi ukraine stuck due corona virus parents worried plz evacuate","['Covid_19', 'covid19indiansinukraine']","0"
"today many state governments india releasing prisoners parole due fear corona virus request rajasthan state govt bcoz 84 years old staying jail may risky senior citizens ","[]","0.1875"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
"bye bye corona sincerely 2pm","[]","0.5"
"morality crisis","[]","0"
"lol corona dont miss end","['MindBlockuu', 'HandWashuu']","0.8"
"corona prevention message daughter ","[]","0"
"bye bye corona sincerely 2pm","[]","0.5"
"bye bye corona sincerely 2pm","[]","0.5"
"everyone need bit hope grandad 82 arriving back home beating corona virus done like true trooper nice back","[]","0"
"sir good announcement many state government decided release prisoners seeing terrible disease like corona release sant shri asharamji bapu parole ","[]","0.705"
"regard jagan mohan reddy government much better job kcr government andhra pradesh ","[]","0.5"
"bye bye corona sincerely 2pm","[]","0.5"
"barbaric amid chinese virus outbreak hindus denied food supplies karachi pakistan food basic thing survive action pak eliminate minorities corona pandemic allah watching","[]","0"
"corona exposing everything weak public infrastructure poor leadership selfishness people stupid religious leaders systemic poverty everyones underwear outside ","[]","-0.315"
"today whole world accepted staying quarantine way safeguard corona virus virus proved fatal old aged people need time bcoz 84 years old","['ReleaseAsharamjiBapuOnParole']","0.06000000000000001"
"sad part government wont held responsible make necessary changes society going go back happened","[]","-0.075"
"stay safe corona ","['ReleaseAsharamjiBapuOnParole']","0.625"
"keep self busy ion think hard corona makin ts difficult","[]","-0.23055555555555554"
"delhi govt decided doctors treating patients g b pant hospital lnjp hospital provided accomodation five star hotel connaught place delhi","['Corona']","0"
"rohini singh wants rich donate corona virus rohini singh regularly flaunts mercedes twitter rohini singh given single rupee donation corona virus","[]","0.19166666666666665"
"israeli foreign ministry sharing tweet arabic excludes palestine regional cooperation corona","[]","-0.125"
"madam biggest doctor least ask dr son difference tb corona jealous presenr govt sure lockdown done would crying lockdown modi destroy nation please learn silent","[]","-0.04"
"darling contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
"bye bye corona sincerely 2pm","[]","0.5"
"much knowledge corona plz exercise pranayam dhyan dont think plz ","[]","0.2"
"corona edition aarhus elixir elm meetup april 13 online learn lowering recompilation time large elixir projects ","[]","0.21428571428571427"
"barbaric amid chinese virus outbreak hindus denied food supplies karachi pakistan food basic thing survive action pak eliminate minorities corona pandemic allah watching","[]","0"
" corona non jews goyims laugh s nauseating ","['COVID']","0.15"
"spraying migrant labourers disinfectants animals spray disinfectant passengers airlifted various countries fucking morality","[]","0"
"china exporting faulty thermometers amp masks wasnt enough man rubbing new masks feet pass possibility infection target countries still sure dont want call ","[]","0.06818181818181818"
"sant shri asharamji bapu 84 yrs old corona infection highest among aged people 60 yrs due corona virus attack india ","[]","0.16666666666666666"
"bye bye corona sincerely 2pm","[]","0.5"
"kind treatment chance infected need run rest isolate hospital n t see happening coming airports s stressing see bjp govt thinks poor less humans ","[]","0.6"
"apart skipping tweets measures taking stay safe corona ","[]","0.1875"
"sir good announcement many state government decided release prisoners seeing terrible disease like corona release sant shri asharamji bapu parole ","[]","0.705"
"risk losing kenyans curfew politice brutality competition corona deaths kenya ","['CurfewinKenya']","0.5"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
"many vulnerable children need small contribution lack food shelter note donating please mention word syria idlib campaign prevent","[]","-0.08333333333333333"
"give comparison best estimate death toll us approx twice number fallen soldiers 58 k vietnam maybe also body bags etc ","['Corona']","1"
"youre smoking homie trying figure hes coughing cause blunt got corona","[]","0"
"truth corona cases berlin germany search empty hospitals","[]","-0.1"
"thankuuu sooo muchh sirrr sweet u sirrrrr","[]","0.45499999999999996"
"proly finnna die corona shit bad bitches might well tap ya boy","[]","-0.44999999999999996"
"corona arc end","[]","0"
"let clear healthcare human right whether youre sick corona cancer ability survive shouldnt depend wealth ","[]","-0.08214285714285714"
"_draino government enough corona virus give opinion get 100 walmart gift card click submit opinion ","[]","0"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
"dear kashmiris know special love please dm facing problem anywhere india abroad due corona lockdown promise ll take highest levels amp try help best capabilities ","[]","0.4285714285714286"
"weepy man records bodies placed back refrigerated truck brooklyn president united states tweeting ratings corona virus pressers ","[]","0"
"islamic way life may prevent pandemics","['coronavirus', 'hadith', 'corona', 'islam']","0"
"medical equipment including masks thermometers suits sanitizers caps gowns widely used corona virus crisis taxed b w 5 18 gst common man extremely scared economic crisis arising due made things worse 1 2 ","[]","-0.05"
"hear 2013 2020 corona virus influenza epidemic ","[]","0"
"today supreme court directed prisoner convicted 7 years released corona virus throughout world ","[]","0"
"first death 52 year old suffering hypertension diabetes died pvt hospital informs mayor murlidhar mohol ","['Pune', 'CORONA']","0.175"
"spraying migrant labourers disinfectants animals spray disinfectant passengers airlifted various countries fucking morality","[]","0"
"bye bye corona sincerely 2pm","[]","0.5"
"n t go outside corona stay home","[]","0"
"inhumanity criminal ","[]","-0.4"
"taking care hair period ve unable visit saloon corona season real scalp illusion wig right you s multipurpose wig detect s wig 14inches 36k 16inches 40k 20inches 60k","[]","-0.5"
"view yogi govt today transferred 611 crore nearly 27 lakh mnrega workers popularised relief poor days actually pending payment cm accepted vc woman ","['Corona']","0.1"
"bye bye corona sincerely 2pm","[]","0.5"
"bye bye corona sincerely 2pm","[]","0.5"
"corona exposing everything weak public infrastructure poor leadership selfishness people stupid religious leaders systemic poverty everyones underwear outside ","[]","-0.315"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
"hope pool party hosting bitches know ur marinating corona juice","[]","0"
"hi n t panic informed stay safe novel corona virus covid 19 new form human corona virus infection associated respiratory illness contact following numbers notice symptoms 0595005884 0509497700 ","[]","0.21212121212121213"
"good news corona virus thread lets talk good news china closed last coronavirus hospital enough new cases support ","[]","0.22888888888888884"
"corona virus claimed many lives god kept u n ur family alive tell god something","[]","0.3"
"prizes guessing n t done airports disinfect brought india","['Covid_19']","0"
"friend went n hung one girls n got contact corona stupid simps","[]","-0.7999999999999999"
"know april fools day wednesday could please refrain corona virus pranks misinformation likes","[]","0"
"respect doctors nurses working day night treat corona virus patients ","[]","0"
"dynamic leadership sh amp young iconic leadership ji dedicated volunteers leaving stone unturned helping needy fight corona country together win corona ","[]","0.19999999999999998"
"bye bye corona sincerely 2pm","[]","0.5"
"corona virus become history sha allah would sit children tell em survived corona ","[]","-0.15555555555555559"
"darling contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0"
"corona find fist time human lifecoronavirus historycovid19 via","[]","0"
"eve trump producer texted we media blood hands treated like criminal n t amp like legit candidate n t s happening w corona wh pressers re legit blood wo n t wash ","[]","-0.4"
"_r imprisoned 6 years despite innocent tv personalities like imam bukhari salman khan tarun tejpal many got bail 85 year old hindu saint released even danger corona high elderly people ","[]","0"
"child sang emotional song corona n t know forgive country","[]","0"
"dear crush im coming ive survived ebola amp corona think rejection id fear forever","[]","0"
" last minute anders herum ","[]","0"
"_ govt s strategy govt claim contained corona less people died due corona compared hunger","[]","-0.14583333333333331"
"corona attacks elderly 60 years hindu saint sant shri asaram bapu ji 85 years old demand court govt releasing elderly prisoners ","['ReleaseAsharamjiBapuOnParole']","-0.012499999999999997"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
"dear donkeys family must definition least 2 people makes 80 crore families 160 crore people population india so unless hyper efficiency aditya singh bisht supplying free ration many china youre idiots","[]","-0.3"
"daily 3 30 total cases 142 735 new cases 275 total deaths 2 489 new deaths 5 ","['Corona']","0.05454545454545454"
"even hue amp cry opposition pm compromised quality ppe leaders party difference proud ji ji","['IndiaFightsCorona']","0.8"
"nice know kim honan abc news finds mygovindia corona helpdesk whatsapp user friendly australian govt covid19 whatsapp chatbot hope save many lives authentic news expert information official updates mythbusters","[]","0.3666666666666667"
"__momma translated s specimens like keep whining corona becoz faith creator religion change aadhar card every month becoz wavering faiths faith govt ","[]","0"
"truth eu starts dawn member states eu coronavirus ultimate victim ","[]","-0.037500000000000006"
"stories people affected corona virus crisis different challenges faced staying connected well celebrating people helping front line ","['OurStoriesUniteUs', 'StayHomeSaveLives', 'NHSThankYou', 'ClapForTheNHS']","-0.0625"
"sudhir amp sudhanshu running kitchen delhi university area food packets distribution area picked kitchen dm","[]","0"
"renowned charity saylani welfare trust receives international donations denies food hindu christian labourers pakistans karachi says food muslims even corona discrimination minorities continues pakistan ","[]","0"
"corona exposing everything weak public infrastructure poor leadership selfishness people stupid religious leaders systemic poverty everyones underwear outside ","[]","-0.315"
"area major technological take place within coming days weeks ","['breakthrough', 'Coronavirus', 'COVID19', 'Corona']","0.0625"
"corona virus killed millions people u n ur family still alive thank god de gift life","[]","-0.05"
" future american taxpayers getting raped banksters party luxury bunkers world burns putin says shit ","[]","-0.05"
"think drinking hot water going help primary positive case corona virus may hot water whiskey","[]","0.28181818181818186"
"hello sir mailed official query business standard newspaper incident kindly respond ","[]","0.3"
"country man","[]","0"
"corona virus teaching us ones planet ","[]","0"
"corona virus claimed many lives god kept u n ur family alive tell god something","[]","0.3"
"shame","[]","0"
"world best medevac covid patient germany activates flying icu plane airbus a310 medevac fly corona patients italy hospitals germany plane capacity 44 beds 16 high intensive care patients 25 medical staff ","[]","0.9"
"bye bye corona sincerely 2pm","[]","0.5"
"india tackled corona virus","[]","0"
"dear ji amp ji corona situation control let s create massive small scale industries amp bihar reduce india s dependence china amp reduce states dependence states owe bottom pyramid workforce ","[]","-0.125"
"delhi govt streamlines medical facilities medical teams quarantine facilities hospitals run 2 shifts shift 1 8 6 pm shift 2 6 pm 8 shift 14 days followed 14 days break docs nurses provided accommodation","['Corona']","0"
"blaming countries failure deal outbreak china think china pay compensation every family lost someone corona virus every country economic damage say ","[]","-0.05833333333333335"
"bye bye corona sincerely 2pm","[]","0.5"
"took 27 days corona lower everyones standards 7s time coming ","[]","0"
"corona took ur jobs yall worried mexicans","[]","0"
"corona virus meet wall fire holy spirit power mercy god fights weak protect africa jesus name amen ","[]","-0.375"
"keep thinking started w 7 cases ","[]","0"
"r u trying kill corona humans migrant labourers families forced take bath chemical solution upon entry bareilly ","[]","-0.30000000000000004"
"first name corona surname virus nickname covid age 19 nationality china next kin hanta virus hobby traveling spreading favorite food lungs amp kidneys favorite country italy dislikes alcohol relative ebola","[]","0.125"
"supply countries another propaganda ploy trying present saviors amp model success fighting s big lie originate ","['China', 'TestKits', 'CCP', 'Communists']","-0.1125"
"bye bye corona sincerely 2pm","[]","0.5"
"listen treatment incurable diseases satsang full guru corona virus cure till satsang saint rampal ji maharaj get solid treatment epidemic ","['Benefits_Of_Satsang']","-0.07500000000000001"
"nhs medics must wear full ppe gear within 3ft corona patient via","[]","0.35"
"rs wisma atlet rawat 389 pasien 79 positif corona","[]","0"
"everyone need bit hope grandad 82 arriving back home beating corona virus done like true trooper nice back","[]","0"
"treat indias poor citizens dignity nobel laureate abhijit banerjees message watch full interview thoughts social costs corona virus ","[]","-0.025000000000000022"
"corona got bored bored","[]","-0.5"
"corona suck dick bitch ","[]","0"
"1st april get hear lol corona virus thing april fool","[]","0.8"
"educating gotti koya people corona virus helping monthly food items daily wage labour ","[]","0"
"prizes guessing n t done airports disinfect brought india","['Covid_19']","0"
"possible issue comes going drive jesus ","[]","0"
"handling state better epidemics rt likes yogi adityanath udhdhav","['Corona']","0.5"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
"_limo first stop people giving birth living getting ill eating dying lockdown everything corona disappears face earth","[]","-0.125"
"country really hates underprivileged n t come give proof happened everybody migrant workers labourers ","[]","0.2"
"fortnight ago johnson mocked scottish nhs saying completely unprepared corona virus today corona virus deaths scotland running less half rate englands boris corona virus karma ","[]","0.1"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
"thought corona","[]","0"
"earth sure n t done airports coronavirus came quarantine centres ","[]","0.5"
"stupid cow said boris co negligent getting corona nasty sour faced idiot","[]","-0.5766666666666665"
"_leo10 corona dangerous unknown","[]","-0.35"
"us dealing corona thank khan sahab best ","[]","1"
"video youtube channel funny cc go watch also link bio india","['corona', 'corona', 'coronamemes', 'watch', 'laugh']","0.275"
"definitely current time need need better leadership ","['NitishMustQuit']","0.16666666666666666"
"everyone need bit hope grandad 82 arriving back home beating corona virus done like true trooper nice back","[]","0"
"fact supposed see frank ocean travis scott 2 weeks still hurts fck b tch named corona","[]","0"
"1 kill coronavirus infection 2 may may disinfect skin washing hands soap 3 demeaning humans public health devoid ethics ","[]","0"
"earth sure n t done airports coronavirus came quarantine centres ","[]","0.5"
"ps people going house house abuja pretending ncdc officials asking conduct corona virus test dont let theyre dangerous people rt","[]","0"
"unbelievable chemical sprayed poor people bareilly procedure medical guideline ritual bath videographed cops ","[]","-0.325"
"clearly s way many people playing right dial up def looked like footage horror film end","['warzone']","0.319047619047619"
" corona non jews goyims laugh s nauseating ","['COVID']","0.15"
"elderly people vulnerable corona many jails decided release prisoners amidst outbreak sant shri asaram bapu ji 80s enough evidences prove framed fake case conspiracy ","[]","0.16666666666666666"
"sant shri asharamji bapu always show right path society satsang implementing ground level recent example s necessary","['ParentsWorshipDay', 'ReleaseAsharamjiBapuOnParole']","0.05714285714285714"
"india tackled corona virus","[]","0"
"_fer_ kitcwouldvyou need make corona use alot nanopore machines east africa thanks repurposed supplement kits ","[]","0"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
"ways corona spread strange single person got infected kanika kapoor 25 people coming contact late mr ragi tested corona positive ","[]","-0.007142857142857145"
"kana oomf would make much sense together corona e hele pele","[]","0.2"
"1 rampur guy calls corona helpline asks samosas 2 repeatedly despite warnings 3 doesnt stop 4 arre samosa bhejo bhai 5 rampur dm gets samosas delivered guy 6 also orders clean drain punishment cc ","[]","0"
"gtbank n t donate pledge fight corona walked talk ","[]","0"
"another depository corona domain data this repository contains data related coronavirus amp covid 19 based domains identified swimlane s deepdive research team ","[]","0"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
"life corona virus ","[]","0"
"low iq media resorting sensationalism create panic chemical solution disinfectant spray measure used widely across world prevent reduce imported cases hope takes action journalist ","[]","0"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
"clear way kill corona virus together simply avoiding together ironic way dont take lightly social distancing social responsibility stay safe rasha kelej ceo merck foundation","[]","0.08250000000000002"
"homeopathic doctor think homeopathic medicine stanum 200 help corona positive","[]","0.22727272727272727"
"85yrs old saint devoted entire life service hinduism awarded life sentence even denied bail 6yrs considering age services view corona outbreak ","[]","0.05"
"happy doctors every honorable doctors salute working bravely selflessly performing jobs responsibilities","['Corona']","0.8"
"dont touch letter boris corona remember","[]","0"
"overall management covid 19 centre state govts stand totally expose deaths caused messy lockdown exceeds deaths caused corona virus seem heading direction ","[]","-0.06666666666666667"
"spraying migrant labourers disinfectants animals spray disinfectant passengers airlifted various countries fucking morality","[]","0"
"_india pls pls help us north bengal always neglected subsequent w b ","['Corona', 'lockdown', 'Covid_19']","0"
"turns gennys along im telling coz im big handle","[]","0"
"int l financial institutions considering debt write poor corona infected countries laudable however financial relief must linked money spent solely health fighting pandemic social protection diverted budgetary support guns tanks ","[]","0.033333333333333326"
"indian government decided anyone already prison 6 years released seeing corona virus sant shree asharamji bapu released ","[]","0"
"kanika kapoor also take chemical bath ","[]","0"
"young rebel star contributes 50 lakhs towards tfi s help poor film workers grand total contribution towards relief efforts 4 5 cr hatsoff ","['Prabhas', 'CCC', 'CoronaCrisisCharity']","-0.15000000000000002"
"_maguire sorry youre wrong much dont like bozo think need period stability aftermath corona period order take stock whats happening moment dont need yet another general election ","[]","-0.1875"
"bye bye corona sincerely 2pm","[]","0.5"
"corona brought cms together atleast twitter platform good start cooperative federalism rather begging union govt even small needs ","[]","0.22499999999999998"
"free booklet fighting covid 19 written compiled researched team hope helps please share ","['corona', 'covid_19']","0.4"
"even hue amp cry opposition pm compromised quality ppe leaders party difference proud ji ji","[]","0"
" s level incompetence expect government time ","['NitishMustQuit']","0"
"r u trying kill corona humans migrant labourers families forced take bath chemical solution upon entry bareilly ","[]","-0.30000000000000004"
"unbelievable chemical sprayed poor people bareilly procedure medical guideline ritual bath videographed cops ","[]","-0.325"
"new ep bro s back calls amp complain movies amp games playing adam gets high amp guys talk favorite actors ","['Quarantine', 'Corona']","0.08522727272727272"
"felt 45s dumb ass put someone smarter even dangerous like haley cotton ticket future watch ","[]","-0.11875"
"r u trying kill corona humans migrant labourers families forced take bath chemical solution upon entry bareilly ","[]","-0.30000000000000004"
"bye bye corona sincerely 2pm","[]","0.5"
"fighting corona virus world feminists bado wako tu ile vita yao focus ","[]","0"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
"wish blessings victims","[]","0.5"
"rebel star contributes 50 lakhs tfi total contribution 4 5cr fight aganist shows big heart","['Prabhas', 'CoronaCrisisCharity', 'Prabhas']","0"
"meanwhile somewhere china theyre celebrating usa reporting 100k cases wonder produces collective evil country ","['Corona', 'COVID2019']","0"
"humanity survive corona also feeding thousands every day away cameras colleague reports ","['lockdown']","0"
"drinking corona cool aid","[]","0"
"thanks corona know following 1 places good lunch goes 50bob 2 viongozi ni waoga wa kawaida ni midomo kubwa tu wanakuanga nayo caged fearing die 3 usa na europe also vulnerable kama wengine 4 preacher heal one ","[]","0.3"
"_b tweeted today per report corona graph flattened amp may enter 3rd stage migrant workers deliberate exodus also aimed ruining namo s reputation due controlling deadliest corona apart eroding bjp bihar amp wb elections","[]","0"
" ve thinking re developing digital services differently corona amp bits might change forever hypotheses provocation return revisit stage","[]","0"
"corona virus a k a covid 19 surely history next generation read ","[]","0.25"
"abi corona virus affect twitter ni video posting","[]","0"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
"bye bye corona sincerely 2pm","[]","0.5"
"whatever happened vow return united states longer ","['POTUS']","0"
"nice see positive outcome hope grandad recovers well","[]","0.41363636363636364"
"spraying migrant labourers disinfectants animals spray disinfectant passengers airlifted various countries fucking morality","[]","0"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
"well said doctor gon na season ","[]","0"
"sant shri asharamji bapu framed false rape case pocso act victim s age found different different certificates authentic proof still jail amidst corona outbreak ","[]","-0.23750000000000004"
"real human donated 1525cr fight corona hats","[]","0.1"
"_ elderly people vulnerable corona many jails decided release prisoners amidst outbreak sant shri asaram bapu ji 80s enough evidences prove framed fake case conspiracy ","[]","0"
"everyone need bit hope grandad 82 arriving back home beating corona virus done like true trooper nice back","[]","0"
"christophe","[]","0"
"corona given time think inside amp outside box sample wonder world 11th country called somalia government almost two decades 1991 2012 na hawakukufa 20m exactly s purpose big government like ","[]","0"
"dey ment dear ","[]","0"
"whatever trump tweeting damn tv ratings today thats hard work thats ghoulish","[]","0.14583333333333334"
"delhi cm address digital press conference corona crisis today 30th march monday 5pm","[]","0"
"corona virus please stop bored","[]","-0.5"
"facts overlooked sant shri asharamji bapu case 1 call details girl speaking someone time said incident 2 fir register torn 3 fax yog vedant sewa samiti demanding ransom amount amidst corona fear want","[]","0"
"know tequila song yeah cleverly rewrote corona awaiting royalties ","[]","0.16666666666666666"
"sant shri asharamji bapu worked welfare society 50 years age 84 years need early release account pandemic corona virus spread india asap sant shri asaramji bapu","[]","0.5"
"low iq media resorting sensationalism create panic chemical solution disinfectant spray measure used widely across world prevent reduce imported cases hope takes action journalist ","[]","0"
"china exporting faulty thermometers amp masks wasnt enough man rubbing new masks feet pass possibility infection target countries still sure dont want call ","[]","0.06818181818181818"
"moving hometown due stranded near toll gates families sprayed sanitizer making sit road ","['MigrantWorkers', 'Covid_19', 'Delhi', 'IndiaObservers', '21daylockdown', 'lockdown', 'Delhi', 'Corona', 'Coronavirustruth', 'UttarPradesh', 'Coronaindia', 'Covid_19']","-0.012499999999999997"
"india n t need fear corona virus anymore fear","['LockdownWithoutPlan']","0"
"deutsche bahn thank traffic times corona virus stay strong healthy","[]","0.4666666666666667"
"talked enforce quarantine amp social distance poor urban communities live one day time risk resilience adaptation ","[]","-0.057575757575757586"
"let s wash hands like thanks","['UN', 'BM', 'Corona', 'Korona', 'Koronavirusfi', 'Koronovirus', 'WashYourHands']","0.2"
"bye bye corona sincerely 2pm","[]","0.5"
"darling contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0"
"defeat together","['Stayathome', 'Staystrong', 'StayHappy', 'Corona', 'ChineseVirus', 'indiafightsbackcoronavirus']","0"
"spirituality prevent mortality corona","['ReleaseAsharamjiBapuOnParole']","0"
"corona free two days ago cleared mass dept health thanks everyones thoughts prayers im everyone thats effected stay safe stay together apart much love ","[]","0.30000000000000004"
"corona virus let s think second life god grant us another chance accept embrace love life let s waste time anymore things make happy apologize people hurt live happily ","[]","0.38939393939393935"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
"online classes privileged ask ordinary student ca n t handle corona panic network problems upcountry struggle afford internet","[]","-0.25"
"understand urgency govt failure ","['corona', 'NistishmustQuit']","-0.3166666666666667"
"dear journalist chemical solution scary except journalists probably failed science class 3 everything chemical including pure water tell us chemical ","[]","-0.125"
"strongly appreciate indian population idea population increase corona virus due stay home time say stay home stay use condom stay healthy ","[]","0.26944444444444443"
"pakistanis spread disinformation exponential rate corona s ","[]","0"
"march 30 1 30 est 2020 total global deaths corona virus 2020 34 005 world health organization estimates flu kills 290 000 650 000 people every year total global deaths co2 induced global warming 1950 0 ","[]","0"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
"handling state better epidemics rt likes yogi adityanath udhdhav","['Corona']","0.5"
"young rebel star contributes 50 lakhs towards tfi s help poor film workers grand total contribution towards relief efforts 4 5 cr hatsoff ","['Prabhas', 'CCC', 'CoronaCrisisCharity']","-0.15000000000000002"
"sir agreed due corona case n t proof amp totally fake case","['ReleaseAsharamjiBapuOnParole']","-0.3125"
"growing threat corona virus need adopt habits keeping selves especially hands face properly washed soap every 2 3 hours ","[]","0"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
"spray returning vips nris corporate executives airports like ok migrant labour remember coronavirus brought india poor international travellers spread didnt self isolate quarantine ","[]","0.25"
"could scrape yo elbow rn theyre going relate corona people die everyday know theyre saying normal deaths corona","[]","-0.2"
"weepy man records bodies placed back refrigerated truck brooklyn president united states tweeting ratings corona virus pressers ","[]","0"
"bye bye corona sincerely 2pm","[]","0.5"
"cows get respect concern india modi yogi government kiiling migrant laborers chemical solution ","['Corona']","0.5"
"okowa said delta n t people go business ikpeazu said abia state mentioned bible re immune udom said akwa ibom far corona re safe dunces charge dangerous dunces ","['covid19', 'CoronaVirus']","0"
"dear shri ambani due lockdown due corona crisis internet usage increased please ensure concessional schemes usage rel gio burden aam users ","[]","0.08333333333333333"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
"beating corona important letting people roam around looking gwaais vibes ","[]","0.45"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
"good job arvind","[]","0.7"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
"sir good announcement many state government decided release prisoners seeing terrible disease like corona release sant shri asharamji bapu parole ","[]","0.705"
"next recipient corona ","[]","0"
" little marco right media didnt report chinese virus impeachment failed tout coronavirus stats like ny 965 ppl died since january amp 1 every 17 minutes leave fact corona 419 ppl died everyday ny amp 1 every 9 minutes","[]","-0.10044642857142858"
"bitch corona fucking cure global warming weve talking years ","[]","-0.3"
"didnt wan na say point ive accepted corona","[]","0"
" social distancing advice re hearing right n t simple behind bars crowding issues ventilation issues security issues especially senior citizens higher risk getting infected ","[]","-0.02023809523809525"
